content,label
"trudno wystawić opinię skoro nadal nie otrzymałam zamówienia, a mija tydzień od jego złożenia i opłacenia, czekam dalej...",3
"zamawiałem 2 stycznia a 8 jeszcze nic nie dostałem, co ja mam oceniać !!!!!",3
"Mimo zapewnień że zamówienie złożone 29.12.2016 zostanie wysłane 31.12.2016, tak się nie stało i zostało wysłane 02.01.2017. Na dzień 04.01 nadal nie dostałam zamówienia.",3
"Jestem nie zadowolona z apteki,długi czas oczekiwania,źle zapakowana paczka-wszystko było w pudrze",3
Czas oczekiwania na odbiór osobisty to jakieś nieporozumienie. Jadę na miejsce - remanemt. Jak mam odebrać lęk????? Dzwonię - poczta.........,3
"nie moge wystawic opinii na temat obslugi klienta poniewaz moje zamowienie nr 16122415474119 nie zostalo zrealizowane ,czekam na LEKI",3
"Trudno wystawić opinię jak po 1,5 tygodnia zamówienie nadal nie zostało przekazane do wysyłki...",3
Jestem stalym klientem. Nowa strona www zle dziala. Zle naliczono oplate za przesylke. Zero proklienckej postawy. Odstapilam od umowy.,3
Paczka nie dotarla. Brak kontaktu ze sklepem. Nikt nie odpisuje na e maile. Brak towaru i pieniędzy przez 3 tygodni. Masakra,3
"Trudno wystawić opinię sklepowi, bo do dzisiaj tj. 22 grudnia nie otrzymałem kupionych artykułów. Być może jest to wina poczty. Zobaczymy. Pozdrawiam. Piotr B.",3
Bardzo chętnie wystawie opinie. Jak dostanę w końcu przesyłkę. Czekam od 12 . pozdrawiam,3
Beznadzieja . Leki zamówiłam we wtorek rano ..dziś poniedziałek wieczór i nawet nie wysłane jeszcze . Nie polecam . Gemini P wiele lepsza .!!! W.dodatku nie można się tam dodzwonić .,3
"Jestem niezadowolona, jeszcze nie otrzymałam zamówienia!!!",3
za długo trwa oczekiwanie na towar - sorry ale 4 dni trwa wysyłka ze sklepu to dramat . towar po tygodniu u klienta,3
"Dramat. Mija tydzień, zero informacji. Aktualny status zamówienia niemożliwy do sprawdzenia.",3
"Niestety , mimo  że towar zamówiłam 12.12.2016 do chwili obecnej nie dostałam nawet informacji o wysyłce  towaru",3
"Opinia Negatywna.
Niepoważne podejście do klienta,brak kontaktu przez kilka dni w sprawie braku towaru. Mało możliwy kontakt telefoniczny - milczący telefon.",3
"dość dobre ceny, ale obsługa bardzo powolna",3
czegoś tu nie rozumiem co mam oceniać jeśli przesyłka do mnie jeszcze nie dotarła ???,3
Nie otrzymałam jeszcze przesyłki :(,3
Ciągle czekam na zamówienie. Ponad tydzień. Mam ocenić a nie otrzymałam jeszcze zamówienia.,3
"Dno, czekałem 7 dni. Obsługa telefoniczna - kompetencja zerowa albo nie odbierają telefonu. Informacje nierzetelne. Nie polecam, jest wiele profesjonalnych aptek, ta to nieporozumienie",3
"Do tej pory wszystko bylo ok, ale ostatnie zamowienie wlecze sie niemilosiernie. Otrzymalam maila mowiacego, ze nastepnego dnia zamowienie zostanie wyslane. 3 dni pozniej nadal nie jest.",3
nie bardzo mam co zachwalać bo zamówienie jeszcze nie zostało zrealizowane!,3
"zamówienie złozone zostało 7 dni temu. Do tej pory nie otrzymałam przesyłki, ani informacji, że cokolwiek się z nią dzieje... żarty jakieś...",3
"Zawiodłam się na sklepie, owszem otrzymałam krem ale z innym składem, taki to mogłam kupić w aptece za rogiem,nie polecę znajomym!!",3
Przesyłką kurierem... dobry tydzień oczekiwania a przesyłki dalej nie widać. Zamawialam kurierem dpd.,3
na realizację zamówienia czekam już 6 dni i dalej nie wiem czy będzie zrealizowane,3
"Nie jestem zadowolona z rozwalonych opakowań, w których były leki. (Chodzi o małe pudełeczka...)",3
"Zamówienie złożyłam tydzień temu. Przesyłka jeszcze nie dotarła, żadnych wiadomości. Dzwonię tam już drugi dzień.  Nikt nie odbiera oprócz automatu.",3
cały czas czekam na przesyłke nędza,3
"Do teraz nie otrzymałam przesyłki z 23.11,  także ciężko być zadowoloną klientką... Znajomym polecam tylko ze względu na ceny.",3
"skandal!!!!!!!wy się pytacie!!!!oferujecie produkty  a potem się okazauje ,że są one niedostepne!!!!!!!!!uszkodzony towar dostarczacie!!!!!!!!!!!!!!!!",3
"Dobrze, ze zamawiałam tylko suplementy, bo gdyby w paczce znajdowały się leki pierwszej potrzeby to zdążyłabym dawno umrzeć. :-)",3
"Sklep nie jest godny polecenia, nie można było się do dżwonić do działu obsługi klijenta",3
"Fatalny kontakt, brak kontaktu .",3
Prosicie Państwo o opinię a ja do tej pory nie otrzymałam mojego zamówienia. Zamówienie 16.11.2016 a dziśjest 21.11.2016 i dalej czekam.,3
Dwukrotnie zostałem wprowadzony w błąd przy formie i kosztach wysyłki. Dostawa w czwartym dniu od złożenia zamówienia to kiepski wynik w porównaniu do konkurencyjnych firm.,3
"Mały wybór, długi czas oczekiwania",3
Słaba nie zrealizować zamowienia w wyznaczonym terminie oraz nie otrzymałam żadnej inf po 5 dniach roboczych,3
"Bardzo zly stan otrzymanych produktow, zakretka od kosmetyku polamana i zaklejona tasma, puszki od mleka wklesniete.",3
"Towar zamówiłem 8.11. Do dzisiaj nie otrzymałem przesyłki. Zerowy kontakt z apteką, nie odbierają telefonu, nie odpisują na e-maile. W przyszłym tygodniu zgłaszam sprawę na policję. NIE POLECAM.",3
Atrakcyjne ceny i nic więcej. Przesyłka zapakowana SŁABO. Do mnie dojechało dziurawe pudełko z potłuczonym słoiczkiem...,3
"Brak informacji o statusie zamowienia, wysylki, paczka jest gdzies w chmurze juz przez 7 dni. NIE POLECAM ZAKUPU powyzej 50 pln, pracownicy sklepu nie poradza sobie z taka wysylka!",3
"Zamówienie złożone we wtorek 8 listopada jeszcze nie dotarło. Dodatkowo infolinia na której nikt nie odpowiada. Jednym słowem, fatalnie!",3
mija 5 dni a przesyłka jeszcze nie dotarła!!!!!!!!!!!,3
bardzo długi czas oczekiwania na przesyłkę,3
zero poważania klienta. w pierwszej kolejności niby problem informatyczny później brak produktu. Nie dajcie się nabrać.,3
Do tej pory nie otrzymałem zamóweinia,3
Juz 2 tygodnie a mleko dla dziecka nie przyszlo. Zamowienie wciaz nie zmienilo statusu: w realizacji. Na infolinie nie mozna sie dodzwonic. Nie wiem co sie stalo .,3
Jeszcze nie dostałem zamowienia,3
Niestey do dnia dzisiejszego towar nie został doręćzony mimo upłynięcia tygodnia.,3
Niestey do dnia dzisiejszego towar nie został doręćzony mimo upłynięcia tygodnia.,3
BARDZO DŁUGIE OCZEKIWANIE NA PRZESYŁKĘ 7DNI,3
Negatywna!brak wyslanego towaru w kwocie 170zl i brak pieniedzy. Kontakt z apteka beznadziejny !czuje sie oszukana i okradziona.,3
"Nie polecam,  przesyłka dotarła po bardzo długim czasie.",3
"Otrzymalam maila z prosba wystawienia opinii, a nadal nie mam towaru i czekam i czekam. Dla mnie za dlugi czas oczekiwania...",3
zbyt długi czas realizacji zamówienia,3
Firma każe mi ocenić transakcje do której jeszcze nie doszło. Do girmy nie ma szans się dodzwonić aby zapytać o realizację zamówienia,3
Już ponad tydzień czekam na paczkę. Zapłaciłam z góry pieniądze a paczka do tej pory nie dotarła. Telefonu nikt nie odbiera na maile nikt nie odpisuje. Nie polecam tej apteki.,3
Długi czas oczekiwania na każdy etap.,3
Zamowienie złożone 6 października zostało przyjęte do realizacji 10 października i wysłane 14 października! Porażka!!!!,3
Zapłaciłem za kuriera przesyłka powinna być na 2 dzień kupiłem 4.10.2016 a paczkę dostałem 10.10.2016 masakra,3
Nie otrzymałem jeszcze przesyłki.,3
niejasność między pracownikami apteki. zerowy kontakt telefoniczny z apteką internetową,3
Skandal. Jak mam napisać opinię skoro towar jeszcze nie dojechał ? Niebylo także kontaktu od Kuriera .,3
Żółw szybciej by przyniósł przesyłkę do domu,3
"Przyjazne ceny, niestety baaaaardzo długo czeka się na odbiór zamówienia. Telefonu nikt nie odbiera. Paczka miała być gotowa 3 dni temu ;(",3
"Jutro mija tydzień od zakupu. Bałagan: wg apteki (dodzwonić się można tylko cudem) przesyłka zmieniła status na ""wysłano"" tymczasem kurier twierdzi że jeszcze nie jest odebrana.",3
negatywna-do dzisiaj nie otrzymałam przesyłki,3
wcale nie otrzymałam zamówienia za które zapłaciłam z góry.....,3
"towar jeszcze nie doszedł więc opinia jest negatywna. trudno mi wystawić poniższe oceny, kiedy nie dostałam jeszcze zamówienia do domu",3
"Ciezko mi ocenic do konca apteke, bo towar zamowiony w czwartek (i oplacony po 5minutach) jeszcze nie zostal dostarczony do apteki (jest wtorek)",3
Długi termin realizacji zamówienia,3
"Jestem bardzo rozczarowana. Dopiero po 5 dniach napisali ze nie maja towaru. Zero telefonu, kontaktu, a czlowiek czeka na tabletku",3
Bardzo długa realizacja zamówienia i brak kontaktu (nikt nie odbiera telefonów).,3
produkt nie dostarczony- brak w magazynie- informacja po tygodniu od zlecenia,3
Bardzo długi czas oczekiwania na przesyłkę!!! Czekałam tydzień!,3
"Jakosć zapakowania oraz faktura budzi duże zastrzeżenia co do estetyk,a i sam odbiór budzi zastrzeżenia-brak miejsca parkingowego dla klientów;-)",3
"Odbiór osobisty- czas oczekiwania 4 dni !!!
Całkowity brak możliwości nawiązania kontaktu telefonicznego.",3
"Niestety, zbyt długi okres oczekiwania na dostawę. Kilka dni!


Poszarpana foliówka - oto sposób zapakowania leku.",3
Sklep realizujący dostawę 24h w 6 dni!!! Odradzam,3
"Fatalna obsługa klienta. Niegrzeczny i opryskliwy personel, który nie jest w stanie i nie chce udzielic jakichkolwiek informacji. Zwracaja sie do kupujacego wrecz z pogarda. Nie polecam!!!",3
"Produkty i sam zakup ok, ale realizacja przesyłki, to jakiś zart.
Kupowałam rano z przesyłką tego samego dnia i dostałam towar 2 dni później! 
Porażka!",3
Bardzo dlugo czeka sie za realizacja zamowienia juz tydz i nic,3
"Towar doszedł i to jedyny płus, no może jeszcze atrakcyjna cena. Niestety czas dostawy pozostawia dużo do życzenia. Przesyła dotarła dopiero po TYGODNIU !!!!! :(",3
mija dwa tygodnie od zamówienia i przesyłki brak!!!!!!!!,3
Bardzo słaba obsługa klienta i ograniczony kontakt telefoniczny jak i meilowy z apteka. Po kilkukrotnej prośbie o kontakt nadal go nie otrzymałam. Nie polecam,3
Przesyłka przyszla zalana kosmetykiem ktory kupilam a opakowanie bylo puste!!! Infolinia nie odbiera mimo ze czekam na linii pol godziny,3
Sklep jest bardzo fajny ma dużo promocji ale czas jego realizacji jest bardzo długi. A po za tym jest niby telefon żeby klient zadzwonił ale niestety nikt nie odbiera,3
"zamówienie nie zrealizowane, pieniądze nie zwrócone.",3
zamawiałam towar w piątek. Dzisiaj jest czwartek a towaru w dalszym ciągu nie mam :-((((,3
"produkty zakupione dnia 11 sierpnia , dnia 16 sierpnia jeszcze ich nie posiadam ,",3
"Kompletna klapa.
Towar nie dotarl.
Kontaktu brak, tel. i email.
Moze dzieki tej ocenie doczekam się kontaktu",3
"Nikt nie odbiera telefonu, dzwoniłam przez 3 dni i nic....cisza.... napisałam 2 maile i też cisza ! Masakra ! Nie polecam szkoda nerwów !!!",3
Ale przesyłka jeszcze nie dotarła.,3
"29,07 złożyłam zamówienie opłacając je z odbiorem własnym, 31,07 zmieniło statut na "" przyjęte do realizacji"" a 03,08,prośba o wystawienie opinii. A kiedy mail o ""gotowy do odbioru""???
Kpina",3
"Dostawa dotarła po czterech dniach roboczych, żenada..........",3
"Szybka dostawa, jednak towar źle zabezpieczony przyszedł pognieciony. Z części towaru zerwane zabezpieczenia - mogły być używane. Generalnie nie polecam.",3
Nie polecam! Czekałam ponad 4 dni na odebranie zamówienia. Sklep próbował wymusić na mnie zmianę negatywnej opinii z portalu Ceneo.pl,3
jeszcze nadal czekam na dostawę bo przesyłk nie dotarła,3
"realizacja 3 dni -kiedyś było szybciej, obsługa w aptece -bardzo nie sympatyczna",3
"10 dni od momentu przyjęcia do realizacji, a kuriera nie widać. Problemy bywają różne, ale wystarczyłby jakikolwiek kontakt. Transakcja anulowana. Nie dochodzę przyczyn, nie polecam.",3
"Nie spodziewałem się, że zakupiony produkt ma krótką datę  ważności. Niestety informacji o terminie ważności nie było, więc nie jestem zadowolony i nie polecam.",3
W dalszym ciągu czekam na przesyłkę...,3
nie otrzymalem jeszcze produktu ktory zamowilem i zaplacilem za niego,3
"Nie otrzymalam wiadomosci, o tym ze produkt jest gotowy do odbioru. Nie wiem czy moge go juz odebrac natomiast otrzymalam maila z prosba o ocene za transakcje...",3
bardzo rozczarowana zapokawniem tym razem produktow bardzo zle dostosowane do transportu,3
długi czas oczekiwania na przesyłkę,3
do tej pory nie ma powiadomienia o przesylce.,3
do dnia dzisiejszego nie otrzymałam zamówienia,3
"Brak informacji przy zakupie, ze aby otrzymać przesylkę w tym samym dniu trzeba zaplacic przez payu. Taka informacja jest gdzies głęboko schowana na stronie. Nie polecam tej apteki",3
Ceny bardzo dobre ale niestety bardzo długi czas oczekiwania na realizacje zamówienia. Dodatkowo nie można sie dodzwonić .,3
"Apteka nieprzychylna, antyklientowska, wyprzedają stare zapasy, towar ma krótki termin ważności a cena  normalna, nie polecam zakupów w tej aptece. Ja wiecej już zakupów w tej aptece nie zrobię.",3
Zamówiłam mleko które jeszcze nie doszło prawie tydzień!!!!,3
"Negatywna z powodu braku kontaktu :
- Braku odpowiedzi na zadawane pytania",3
Towar zgodny z zamówieniem. Bardzo długi czas przesyłki. Przesyłkę wysłano dopiero po interwencji,3
"Towar dostarczony w przeciągu 6 dni. Napisane, że jeżeli dokonam zapłaty do godz 15 to towar zostanie wysłany tego samego dnia (zapłaciłem około 13). Został wysłany w 5 dniu po zakupie. Nie polecam",3
"Nie polecam! Bardzo długi czas oczekiwania! Pieniądze przelałem natychmiast poprzez PAYU, czekałem 3 dni na odbiór w aptece. W innej aptece internetowej maksymalny czas oczekiwania to 1 dzień!",3
"Tydzień temu zapłaciłem za ciśnieniomierz, wysyłka kurierem a paczki jak nie było tak nie ma. Ale za to już zdążyli wysłać maila z prośba o wystawienie opinii. Nigdy więcej zakupów w tym sklepie",3
Towar spakowany do wysylki dopiero po interwencji telefonicznej po 7 dniach. Przy braku interwencji mozliwe ze paczka nie dotarla by nigdy .,3
Jak mogę ocenić  towar i sklep jak jeszcze przesyłka do mnie nie trafiła.,3
Brak jakiegokolwiek kontaktu z obsługą. Telefon milczy jak zaklęty. Na odbiór zamówienia czekam już tydzień i nic. Żadnego powiadomienia.,3
Od 2 tygodni  czekam na przesyłkę,3
opakowania zamówionych kosmetyków przyszły uszkodzone i zniszczone. jeden płyn micelarny przyjecgał rozlany,3
złożyłam zamówienie i zapłaciłam ...już mija 10 dzień a przesyłki nie dostałam...apteka nie odbiera telefonów i nie ma żadnego kontaktu z tą firmą,3
"To jest żenujące! Zamówienie jeszcze do mnie nie dotarło,a ja mam wystawiać opinię? W takim wypadku może być tylko jedna-czyli negatywna.",3
"jedna wielka lipa , piszecie , że realizujecie zamówienie tego samego dnia a ja otrzymałem produkt po 5 dniach ''żółwie jesteście''",3
Jeszcze nie otrzymałem informacji o możliwości odbioru leku. Zamówienie jest cały czas w trakcie realizacji.,3
"Zamówiony produkt do mnie nie dotarł, ponoć zawinił pośrednik czyli PayU, a następnie anulowano moje zamówienie i moje pieniążki po 11 dniach do mnie wróciły.",3
"bardzo długi czas oczekiwania na wysłanie przesyłki, pieniądze wpłacone tydzień temu, paczka jak do tej pory nie wysłana, ogólnie nie polecam",3
"Nie otrzymałem leku a chcecie  opinie.
Lek miał być za trzy cztery dni a do dziś go niema.",3
"bardzo słaby, czas oczekiwania na realizację długi, po złożeniu telefonicznej reklamacji mimo zapewnień, że  zamówione produkty dotrą następnego dnia nadal nie dotarły.",3
"niestety czekałem na lekarstwo dla dziecka 6 dni!!! przyjeżdżał do apteki 4 razy, spędził wiele czasu. nawet na 6 dzień trzeba było czekać.",3
Niestety do dnia dzisiejszego tj 15 02. 2016 nie otrzymałam przesyłki zamówienie z dnia 10.02.2016,3
Dostałam towar nie zgodny z opisem!!!!! Miał być Chela mag b6 555mh a nie 100mg !!!! Jestem nie zadowolona!!!! Nidy więcej !!! Nie polecam!!!!!,3
"Zamówienie przyszło bardzo szybko. Produkty  w niskich cenach, ale na pudełku markerem napisane byli nazwy niektórych leków, które były w środku, dla mnie to niedopuszczalne naruszenie prywatności.",3
